gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Sgca	634.773771561016	4.69294130566526	0.296015779107013	15.8536863130147	1.3257085697769e-56	5.44134114460666e-55
St6galnac6	2959.28870536957	1.05051286492437	0.0663263643349973	15.8385413622026	1.68688559788065e-56	6.9031776698985e-55
Gmppa	1706.91254254179	0.991907881215647	0.0626573052643789	15.8306821053084	1.91137852101705e-56	7.7986512356037e-55
Myzap	120.818465759006	5.08995601909759	0.321552421503916	15.8293195096825	1.95322140766754e-56	7.94579714657652e-55
Zfand5	3070.69232883837	0.737510691731391	0.0465980388801827	15.827075762303	2.02412020009166e-56	8.20992706526852e-55
Col15a1	3523.74213407557	1.89135990340139	0.119731353477347	15.7966969258326	3.27850669364221e-56	1.31427017602275e-54
Bglap3	132.072402136461	5.74598618554302	0.364816522235415	15.750345270369	6.83073494411961e-56	2.7223943617868e-54
Cnp	2715.57445796578	1.49232837717353	0.0949417133156891	15.718363668153	1.13209912844512e-55	4.48598357813269e-54
Sertad4	1914.57653496577	0.880356934424034	0.0560154101849539	15.7163346928503	1.16893341907749e-55	4.61863060698721e-54
Ptgs1	1160.40733413675	1.9080505361261	0.121591328013819	15.6923241755304	1.70689777415849e-55	6.72488378071037e-54
Unc5b	8747.299818551	0.968469997552009	0.0617233910736453	15.6904859034151	1.75705453388507e-55	6.90271424026279e-54
Tns1	3296.99125940571	1.85125636614691	0.118086811368473	15.6770798084329	2.17003889439153e-55	8.50086461478164e-54
Optn	1299.98760044572	1.82138046222233	0.116284466528779	15.6631450149153	2.70198592813192e-55	1.05247327228935e-53
C1qtnf3	983.289053671762	2.20705868218232	0.140970951765577	15.656123864812	3.01735449057678e-55	1.17199503518166e-53
C1qtnf6	3140.35140502078	0.957353936971418	0.0612815864114951	15.6222120384246	5.13913209216803e-55	1.99050890893832e-53
Pkdcc	890.711910222174	1.76195838466106	0.112811051542864	15.6186682117007	5.43285833980493e-55	2.09836522955949e-53
Carhsp1	3190.48749948017	0.934626160917996	0.0599018618689549	15.602622886124	6.9863822474929e-55	2.68331720399518e-53
Dhrs3	287.968750199186	2.08619484299162	0.133855187453362	15.5854612935229	9.14011630577293e-55	3.50074092491303e-53
Klf10	608.73060025446	1.56466888741742	0.100432571776513	15.5792972313721	1.00655253186529e-54	3.84447147587438e-53
Me1	6293.1496546767	1.69388983652668	0.108825265602828	15.5652258429468	1.2542663418158e-54	4.75100887051441e-53
Bmper	504.37955398108	3.8457727314122	0.247117641348734	15.5625179587443	1.30848313464424e-54	4.94275909377977e-53
Pxdc1	1183.41989166143	1.668201912538	0.107207674987089	15.5604709526523	1.35101141219904e-54	5.08942655280459e-53
Selenbp1	519.876418320009	3.76026453897191	0.242899008419686	15.4807735257398	4.6781387916034e-54	1.75270867532825e-52
Tcp11l2	716.424365641004	1.39153418008678	0.0909424659039759	15.301258507286	7.49923531950109e-53	2.77189477535322e-51
Cyth2	1175.07253204264	0.791381045355274	0.0517811455846538	15.2831892075754	9.89760232761528e-53	3.64857994650697e-51
Plaur	554.326767415076	1.35967479248081	0.0892375788051216	15.2365719765895	2.02204630972877e-52	7.39445126563048e-51
Slc38a10	6799.78628351665	0.657689221643044	0.043333949476096	15.177227776246	5.00491660068164e-52	1.81576789602566e-50
Smim5	164.092428830207	6.05032431237585	0.398683846810017	15.1757447932396	5.11933273758294e-52	1.85239013530962e-50
Rab5a	2560.03236226459	0.796728669881066	0.0525481930791437	15.1618661498236	6.32464375120421e-52	2.28251578947659e-50
Dab2ip	3367.98126878537	1.22060473722288	0.0807843260426109	15.1094252686969	1.40358592311356e-51	5.03898340543378e-50
Dlx5	2243.01318055818	1.88415559687889	0.124728813472574	15.1060171617297	1.47807818129144e-51	5.29259765436389e-50
Smtn	4130.62409740676	1.08079894334238	0.0716346827773518	15.0876489074659	1.95277498794819e-51	6.95612851924549e-50
Shisa4	1297.93144171042	0.951758171264663	0.0631353862279805	15.0748768341716	2.36957359610713e-51	8.41902763474755e-50
Pcsk6	2267.81786138326	2.0303902220399	0.134851317045182	15.0565101367131	3.12872524133715e-51	1.10876216671098e-49
Cdc42ep3	3583.58880720256	1.60629571361683	0.107086028884232	15.0000493094515	7.33648009016277e-51	2.56031982841975e-49
Mical3	3552.88726196879	2.13766950562625	0.142524744095674	14.9985851172009	7.50011105700776e-51	2.61079815275587e-49
Tmie	619.581716775768	3.0825500082683	0.205548617373932	14.9966954176128	7.71667650053701e-51	2.67940156268646e-49
